"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","note_classif.label"
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Employed covered in the event of work injury","2019",77.3,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2019",93.1,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2019",100,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2018",92.6,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons above retirement age receiving a pension","2018",90.4,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2018",40.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons above retirement age receiving a pension","2018",100,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons above retirement age receiving a pension","2018",84.6,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2018",100,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2016",90.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2016",89.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2016",93.1,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Poor persons covered by social protection systems","2016",100,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Mothers with newborns receiving maternity benefits","2016",100,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Population covered by at least one social protection benefit","2015",90.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2015",89.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Children/households receiving child/family cash benefits","2015",93.1,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Vulnerable persons covered by social assistance","2015",59.3,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",59,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",63.1,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2014",55.4,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",61.4,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2013",46.4,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",65,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Male","Contingency: Unemployed receiving unemployment benefits","2013",48,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Persons with severe disabilities collecting disability social protection benefits","2013",58.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Female","Contingency: Unemployed receiving unemployment benefits","2013",44.7,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2011",41.9,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2010",57.2,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2009",61.9,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2008",59.5,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2007",60.8,
"Portugal","ILO - Social Security Inquiry Database","SDG indicator 1.3.1 - Proportion of population covered by social protection floors/systems (%)","Sex: Total","Contingency: Unemployed receiving unemployment benefits","2005",67.3,
